Date, Open, High, Low, Close, Volume
08/01/24, 227.69, 231.867, 214.3328, 216.86, 83861906
07/31/24, 227.90, 234.68, 226.7875, 232.07, 67497008
07/30/24, 232.25, 232.41, 220.00, 222.62, 100560305
07/29/24, 224.90, 234.27, 224.70, 232.10, 129201797
07/26/24, 221.19, 222.2799, 215.33, 219.80, 94604148
07/25/24, 216.80, 226.00, 216.231, 220.25, 100636492
07/24/24, 225.42, 225.99, 214.71, 215.99, 167942891
07/23/24, 253.60, 255.7594, 245.63, 246.38, 111928203
07/22/24, 244.21, 253.21, 243.75, 251.51, 101225398
07/19/24, 247.79, 249.44, 236.83, 239.20, 87403906
07/18/24, 251.09, 257.14, 247.20, 249.23, 110869000
07/17/24, 252.73, 258.47, 246.182, 248.50, 115584797
07/16/24, 255.31, 258.62, 245.8001, 256.56, 126332492
07/15/24, 255.97, 265.60, 251.73, 252.64, 146912891
07/12/24, 235.80, 251.84, 233.0912, 248.23, 155955812
07/11/24, 263.30, 271.00, 239.65, 241.03, 221707297
07/10/24, 262.80, 267.59, 257.86, 263.26, 128519398
07/09/24, 251.00, 265.61, 250.30, 262.33, 160742500
07/08/24, 247.71, 259.439, 244.57, 252.94, 157219594
07/05/24, 249.81, 252.37, 242.4601, 251.52, 154501203
07/03/24, 234.56, 248.35, 234.25, 246.39, 166561500
07/02/24, 218.89, 231.30, 218.06, 231.26, 205047906
07/01/24, 201.02, 213.23, 200.85, 209.86, 135691391
06/28/24, 199.55, 203.20, 195.26, 197.88, 95438070
06/27/24, 195.17, 198.72, 194.05, 197.42, 72746523
06/26/24, 186.54, 197.755, 186.36, 196.37, 95737070
06/25/24, 184.40, 187.97, 182.01, 187.35, 63678273
06/24/24, 184.97, 188.80, 182.55, 182.58, 61992070
06/21/24, 182.30, 183.95, 180.69, 183.01, 63029480
06/20/24, 184.68, 185.21, 179.66, 181.57, 55893141
06/18/24, 186.56, 187.20, 182.37, 184.86, 68982273
06/17/24, 177.92, 188.81, 177.00, 187.44, 109786094
06/14/24, 185.80, 186.00, 176.92, 178.01, 82038195
06/13/24, 188.39, 191.08, 181.23, 182.47, 118984094
06/12/24, 171.12, 180.55, 169.80, 177.29, 90389445
06/11/24, 173.92, 174.75, 167.41, 170.66, 64761930
06/10/24, 176.06, 178.57, 173.17, 173.79, 50869680
06/07/24, 176.13, 179.35, 175.58, 177.48, 56244930
06/06/24, 174.60, 179.73, 172.73, 177.94, 69887023
06/05/24, 175.35, 176.15, 172.13, 175.00, 57953762
06/04/24, 174.775, 177.755, 174.00, 174.77, 60056340
06/03/24, 178.13, 182.6389, 174.49, 176.29, 68568922
05/31/24, 178.50, 180.32, 173.82, 178.08, 67314602
05/30/24, 178.575, 182.67, 175.38, 178.79, 77784758
05/29/24, 174.19, 178.15, 173.93, 176.19, 54782648
05/28/24, 176.40, 178.25, 173.16, 176.75, 59736621
05/24/24, 174.835, 180.08, 173.73, 179.24, 65584477
05/23/24, 181.80, 181.90, 173.26, 173.74, 71975508
05/22/24, 182.85, 183.80, 178.12, 180.11, 88313477
05/21/24, 175.51, 186.875, 174.71, 186.60, 115266492
05/20/24, 177.56, 177.754, 173.52, 174.95, 61727434
05/17/24, 173.55, 179.63, 172.75, 177.46, 77445852
05/16/24, 174.10, 175.79, 171.43, 174.84, 59812219
05/15/24, 179.90, 180.00, 173.11, 173.99, 79662992
05/14/24, 174.496, 179.49, 174.07, 177.55, 86407422
05/13/24, 170.00, 175.40, 169.00, 171.89, 67018898
05/10/24, 173.05, 173.0599, 167.75, 168.47, 72627188
05/09/24, 175.01, 175.62, 171.37, 171.97, 65950289
05/08/24, 171.59, 176.06, 170.15, 174.72, 79969484
05/07/24, 182.40, 183.26, 177.40, 177.81, 75045852
05/06/24, 183.80, 187.56, 182.20, 184.76, 84390250
05/03/24, 182.10, 184.78, 178.42, 181.19, 75491539
05/02/24, 182.86, 184.60, 176.02, 180.01, 89148039
05/01/24, 182.00, 185.86, 179.01, 179.99, 92829719
04/30/24, 186.98, 190.95, 182.8401, 183.28, 127031797
04/29/24, 188.42, 198.87, 184.54, 194.05, 243869703
04/26/24, 168.85, 172.12, 166.37, 168.29, 109815695
04/25/24, 158.96, 170.88, 158.36, 170.18, 126427508
04/24/24, 162.84, 167.97, 157.51, 162.13, 181178000
04/23/24, 143.33, 147.26, 141.11, 144.68, 124545102
04/22/24, 140.56, 144.44, 138.8025, 142.05, 107097602
04/19/24, 148.97, 150.94, 146.22, 147.05, 87074492
04/18/24, 151.25, 152.20, 148.70, 149.93, 96098828
04/17/24, 157.64, 158.33, 153.78, 155.45, 82439719
04/16/24, 156.742, 158.19, 153.75, 157.11, 96999961
04/15/24, 170.24, 170.69, 161.38, 161.48, 100245297
04/12/24, 172.34, 173.8099, 170.3644, 171.05, 64722672
04/11/24, 172.55, 175.88, 168.51, 174.60, 94515992
04/10/24, 173.04, 174.93, 170.01, 171.76, 84532406
04/09/24, 172.91, 179.22, 171.92, 176.88, 103232703
04/08/24, 169.34, 174.50, 167.79, 172.98, 104423297
04/05/24, 169.08, 170.86, 160.51, 164.90, 143157594
04/04/24, 170.07, 177.19, 168.01, 171.11, 123162000
04/03/24, 164.02, 168.82, 163.28, 168.38, 82950141
04/02/24, 164.75, 167.69, 163.43, 166.63, 116650602
04/01/24, 176.17, 176.75, 170.21, 175.22, 81562125
03/28/24, 177.45, 179.57, 175.30, 175.79, 77654844
03/27/24, 181.41, 181.91, 176.00, 179.83, 81804039
03/26/24, 178.58, 184.25, 177.38, 177.67, 113186203
03/25/24, 168.76, 175.24, 168.73, 172.63, 74228625
03/22/24, 166.69, 171.20, 166.30, 170.83, 75580641
03/21/24, 176.39, 178.18, 171.80, 172.82, 73178008
03/20/24, 173.00, 176.25, 170.82, 175.66, 83846727
03/19/24, 172.36, 172.82, 167.42, 171.32, 77271430
03/18/24, 170.02, 174.72, 165.90, 173.80, 108214398
03/15/24, 163.16, 165.1845, 160.76, 163.57, 97146828
03/14/24, 167.77, 171.17, 160.51, 162.50, 126325695
03/13/24, 173.05, 176.05, 169.15, 169.48, 106524492
03/12/24, 177.77, 179.43, 172.4101, 177.54, 87391680
03/11/24, 175.445, 182.87, 174.80, 177.77, 85391531
03/08/24, 181.50, 182.73, 174.70, 175.34, 85544641
03/07/24, 174.35, 180.04, 173.70, 178.65, 102129000
03/06/24, 179.99, 181.576, 173.70, 176.54, 107920898
03/05/24, 183.05, 184.59, 177.57, 180.74, 119660797
03/04/24, 198.73, 199.75, 186.72, 188.14, 134334891
03/01/24, 200.52, 204.52, 198.50, 202.64, 82243117
02/29/24, 204.18, 205.28, 198.4463, 201.88, 85906969
02/28/24, 200.42, 205.30, 198.44, 202.04, 99806172
02/27/24, 204.04, 205.60, 198.26, 199.73, 108645398
02/26/24, 192.29, 201.78, 192.00, 199.40, 111747102
02/23/24, 195.31, 197.57, 191.50, 191.97, 78841922
02/22/24, 194.00, 198.32, 191.36, 197.41, 92739453
02/21/24, 193.36, 199.44, 191.95, 194.77, 103844000
02/20/24, 196.13, 198.60, 189.13, 193.76, 104545797
02/16/24, 202.06, 203.17, 197.40, 199.95, 111346703
02/15/24, 189.16, 200.88, 188.8595, 200.45, 120831797
02/14/24, 185.30, 188.89, 183.35, 188.71, 81202992
02/13/24, 183.99, 187.26, 182.1087, 184.02, 86759477
02/12/24, 192.11, 194.73, 187.28, 188.13, 95498602
02/09/24, 190.18, 194.12, 189.48, 193.57, 84476352
02/08/24, 189.00, 191.6171, 185.58, 189.56, 83034039
02/07/24, 188.18, 189.79, 182.68, 187.58, 111535203
02/06/24, 177.21, 186.49, 177.11, 185.10, 122676000
02/05/24, 184.26, 184.68, 175.01, 181.06, 134294406
02/02/24, 185.04, 188.69, 182.00, 187.91, 110612703
02/01/24, 188.50, 189.88, 184.28, 188.86, 91843281
01/31/24, 186.995, 193.97, 185.8459, 187.29, 103221398
01/30/24, 195.33, 196.3593, 190.61, 191.59, 109982305
01/29/24, 185.63, 191.48, 183.67, 190.93, 125013102
01/26/24, 185.50, 186.78, 182.10, 183.25, 107343203
01/25/24, 189.70, 193.00, 180.06, 182.63, 198076797
01/24/24, 211.88, 212.73, 206.77, 207.83, 123369906
01/23/24, 211.30, 215.65, 207.7516, 209.14, 106605906
01/22/24, 212.26, 217.80, 206.27, 208.80, 117952492
01/19/24, 209.99, 213.19, 207.56, 212.19, 102260305
01/18/24, 216.88, 217.45, 208.74, 211.88, 108595398
01/17/24, 214.86, 215.67, 212.01, 215.55, 103164398
01/16/24, 215.10, 223.49, 212.18, 219.91, 115355000
01/12/24, 220.08, 225.34, 217.1501, 218.89, 123043797
01/11/24, 230.57, 230.93, 225.37, 227.22, 105873602
01/10/24, 235.10, 235.50, 231.29, 233.94, 91628492
01/09/24, 238.11, 238.9646, 232.04, 234.96, 96705664
01/08/24, 236.14, 241.25, 235.30, 240.45, 85166578
01/05/24, 236.86, 240.1196, 234.9001, 237.49, 92488945
01/04/24, 239.25, 242.70, 237.73, 237.93, 102629297
01/03/24, 244.98, 245.68, 236.32, 238.45, 121082602
01/02/24, 250.08, 251.25, 244.41, 248.42, 104654203
01/01/24, 248.48, 248.48, 248.48, 248.48, 0
12/29/23, 255.10, 255.19, 247.43, 248.48, 100891602
12/28/23, 263.66, 265.13, 252.71, 253.18, 113619906
12/27/23, 258.35, 263.34, 257.52, 261.44, 106494398
12/26/23, 254.49, 257.97, 252.91, 256.61, 86892383
12/22/23, 256.76, 258.22, 251.37, 252.54, 93370086
12/21/23, 251.90, 254.7999, 248.55, 254.50, 109594203
12/20/23, 256.41, 259.84, 247.00, 247.14, 125097000
12/19/23, 253.48, 258.3399, 253.01, 257.22, 106737398
12/18/23, 253.78, 258.74, 251.36, 252.08, 116416492
12/15/23, 251.21, 254.13, 248.30, 253.50, 135932797
12/14/23, 241.22, 253.88, 240.79, 251.05, 160829203
12/13/23, 234.19, 240.30, 228.20, 239.29, 146286297
12/12/23, 238.55, 238.99, 233.87, 237.01, 95328312
12/11/23, 242.74, 243.441, 237.45, 239.74, 97913891
12/08/23, 240.27, 245.27, 239.2701, 243.84, 103126797
12/07/23, 241.55, 244.08, 236.98, 242.64, 107142305
12/06/23, 242.92, 246.57, 239.1709, 239.37, 126436203
12/05/23, 233.87, 246.66, 233.70, 238.72, 137971109
12/04/23, 235.75, 239.3733, 233.2902, 235.58, 104099797
12/01/23, 233.14, 240.19, 231.90, 238.83, 121331695
11/30/23, 245.14, 245.22, 236.91, 240.08, 132353203
11/29/23, 249.21, 252.75, 242.76, 244.14, 135401297
11/28/23, 236.68, 247.00, 234.01, 246.72, 148549906
11/27/23, 236.89, 238.33, 232.10, 236.08, 112031797
11/24/23, 233.75, 238.75, 232.33, 235.45, 65125199
11/22/23, 242.04, 244.01, 231.40, 234.21, 118117102
11/21/23, 235.04, 243.62, 233.34, 241.20, 122288000
11/20/23, 234.04, 237.10, 231.02, 235.60, 116562398
11/17/23, 232.00, 237.39, 226.54, 234.30, 142766203
11/16/23, 239.49, 240.88, 230.96, 233.59, 136816797
11/15/23, 239.29, 246.70, 236.45, 242.84, 150354000
11/14/23, 235.03, 238.135, 230.72, 237.41, 149771594
11/13/23, 215.60, 225.40, 211.6101, 223.71, 140447594
11/10/23, 210.03, 215.38, 205.69, 214.65, 131310094
11/09/23, 219.75, 220.80, 206.68, 209.98, 142110500
11/08/23, 223.15, 224.15, 217.64, 222.11, 106584797
11/07/23, 219.98, 223.12, 215.72, 222.18, 116900094
11/06/23, 223.98, 226.32, 215.00, 219.27, 117335797
11/03/23, 221.15, 226.3701, 218.40, 219.96, 119534797
11/02/23, 212.97, 219.20, 211.45, 218.51, 125987602
11/01/23, 204.04, 205.99, 197.85, 205.66, 121661695
10/31/23, 196.12, 202.80, 194.07, 200.84, 118068305
10/30/23, 209.28, 210.88, 194.67, 197.36, 136448188
10/27/23, 210.60, 212.41, 205.77, 207.30, 94881172
10/26/23, 211.32, 214.80, 204.88, 205.76, 115112602
10/25/23, 215.88, 220.10, 212.20, 212.42, 107065102
10/24/23, 216.50, 222.05, 214.11, 216.52, 118231102
10/23/23, 210.00, 216.98, 202.51, 212.08, 150683391
10/20/23, 217.01, 218.8606, 210.42, 211.99, 138010094
10/19/23, 225.95, 230.61, 216.78, 220.11, 170772703
10/18/23, 252.70, 254.63, 242.08, 242.68, 125147797
10/17/23, 250.10, 257.183, 247.08, 254.85, 93562914
10/16/23, 250.05, 255.3999, 248.48, 253.92, 88917188
10/13/23, 258.90, 259.60, 250.22, 251.12, 102296797
10/12/23, 262.92, 265.41, 256.6307, 258.87, 111508094
10/11/23, 266.20, 268.60, 260.90, 262.99, 103706305
10/10/23, 257.75, 268.94, 257.65, 263.62, 122656000
10/09/23, 255.31, 261.36, 252.05, 259.67, 101377906
10/06/23, 253.98, 261.65, 250.65, 260.53, 118121797
10/05/23, 260.00, 263.60, 256.25, 260.05, 119159203
10/04/23, 248.14, 261.86, 247.60, 261.16, 129721602
10/03/23, 248.61, 250.02, 244.45, 246.53, 101985297
10/02/23, 244.81, 254.2799, 242.62, 251.60, 123810398
09/29/23, 250.00, 254.77, 246.35, 250.22, 128522703
09/28/23, 240.02, 247.55, 238.65, 246.38, 117058898
09/27/23, 244.262, 245.33, 234.58, 240.50, 136597203
09/26/23, 242.98, 249.55, 241.6601, 244.12, 101993602
09/25/23, 243.38, 247.10, 238.31, 246.99, 104636602
09/22/23, 257.40, 257.7888, 244.48, 244.88, 127524094
09/21/23, 257.85, 260.86, 254.21, 255.70, 119951508
09/20/23, 267.04, 273.93, 262.4606, 262.59, 122514602
09/19/23, 264.35, 267.85, 261.20, 266.50, 103704000
09/18/23, 271.16, 271.44, 263.7601, 265.28, 101543297
09/15/23, 277.55, 278.98, 271.00, 274.39, 133692297
09/14/23, 271.32, 276.7094, 270.42, 276.04, 107709797
09/13/23, 270.07, 274.98, 268.10, 271.30, 111673695
09/12/23, 270.76, 278.39, 266.60, 267.48, 135999906
09/11/23, 264.27, 274.85, 260.61, 273.58, 174667906
09/08/23, 251.22, 256.52, 246.67, 248.50, 118559602
09/07/23, 245.07, 252.81, 243.265, 251.49, 115312898
09/06/23, 255.135, 255.39, 245.06, 251.92, 116959797
09/05/23, 245.00, 258.00, 244.86, 256.49, 129469602
09/01/23, 257.26, 259.0794, 242.01, 245.01, 132541594
08/31/23, 255.98, 261.18, 255.05, 258.08, 108861695
08/30/23, 254.20, 260.51, 250.59, 256.90, 121988398
08/29/23, 238.58, 257.48, 237.77, 257.18, 134047594
08/28/23, 242.58, 244.38, 235.35, 238.82, 107673695
08/25/23, 231.31, 239.00, 230.35, 238.59, 106612203
08/24/23, 238.66, 238.92, 228.1801, 230.04, 99777430
08/23/23, 229.34, 238.98, 229.29, 236.86, 101077602
08/22/23, 240.25, 240.82, 229.55, 233.19, 130597906
08/21/23, 221.5512, 232.1343, 220.58, 231.28, 135702703
08/18/23, 214.12, 217.58, 212.36, 215.49, 136276609
08/17/23, 226.06, 226.74, 218.83, 219.22, 120718398
08/16/23, 228.02, 233.97, 225.38, 225.60, 112484492
08/15/23, 238.73, 240.50, 232.61, 232.96, 88197602
08/14/23, 235.70, 240.66, 233.75, 239.76, 98595328
08/11/23, 241.77, 243.79, 238.02, 242.65, 99038641
08/10/23, 245.40, 251.80, 243.00, 245.34, 109498602
08/09/23, 250.87, 251.10, 241.90, 242.19, 101596305
08/08/23, 247.45, 250.92, 245.01, 249.70, 96642180
08/07/23, 251.45, 253.6511, 242.76, 251.45, 111097906
08/04/23, 260.97, 264.77, 253.11, 253.86, 99539914
08/03/23, 252.04, 260.49, 252.00, 259.32, 97829555
08/02/23, 255.57, 259.52, 250.49, 254.11, 101752898
08/01/23, 266.26, 266.47, 260.25, 261.07, 83645719
07/31/23, 267.48, 269.08, 263.78, 267.43, 84582172
07/28/23, 259.86, 267.25, 258.2312, 266.44, 111446000
07/27/23, 268.31, 269.13, 255.30, 255.71, 103697297
07/26/23, 263.25, 268.04, 261.75, 264.35, 95856180
07/25/23, 272.38, 272.90, 265.00, 265.28, 112757297
07/24/23, 255.85, 269.85, 254.12, 269.06, 137004984
07/21/23, 268.00, 268.00, 255.80, 260.02, 161796094
07/20/23, 279.56, 280.93, 261.20, 262.90, 175158297
07/19/23, 296.04, 299.29, 289.5201, 291.26, 142355391
07/18/23, 290.15, 295.26, 286.01, 293.34, 112434703
07/17/23, 286.625, 292.23, 283.57, 290.38, 131569594
07/14/23, 277.01, 285.30, 276.31, 281.38, 120062398
07/13/23, 274.59, 279.45, 270.60, 277.90, 112681508
07/12/23, 276.325, 276.52, 271.46, 271.99, 95672141
07/11/23, 268.65, 270.90, 266.37, 269.79, 91972359
07/10/23, 276.47, 277.52, 265.10, 269.61, 119425398
07/07/23, 278.43, 280.78, 273.77, 274.43, 113879203
07/06/23, 278.09, 279.97, 272.88, 276.54, 120707398
07/05/23, 278.82, 283.85, 277.60, 282.48, 131530891
07/03/23, 276.49, 284.25, 275.11, 279.82, 118999000
06/30/23, 260.60, 264.45, 259.89, 261.77, 112620797
06/29/23, 258.03, 260.74, 253.61, 257.50, 131283406
06/28/23, 249.70, 259.88, 248.89, 256.24, 159770797
06/27/23, 243.24, 250.3899, 240.85, 250.21, 164968188
06/26/23, 250.065, 258.37, 240.70, 241.05, 179990594
06/23/23, 259.29, 262.45, 252.80, 256.60, 177460797
06/22/23, 250.77, 265.00, 248.25, 264.61, 166875906
06/21/23, 275.13, 276.99, 257.78, 259.46, 211797109
06/20/23, 261.50, 274.75, 261.12, 274.45, 165611203
06/16/23, 258.92, 263.60, 257.2091, 260.54, 167915594
06/15/23, 248.40, 258.95, 247.29, 255.90, 160171203
06/14/23, 260.17, 261.57, 250.50, 256.79, 170575500
06/13/23, 253.51, 259.68, 251.34, 258.71, 162384297
06/12/23, 247.94, 250.97, 244.59, 249.83, 150740500
06/09/23, 249.07, 252.42, 242.02, 244.40, 200242406
06/08/23, 224.22, 235.23, 223.01, 234.86, 164489703
06/07/23, 228.00, 230.8296, 223.20, 224.57, 185710797
06/06/23, 216.14, 221.91, 212.53, 221.31, 146911594
06/05/23, 217.80, 221.29, 214.52, 217.61, 151143109
06/02/23, 210.15, 217.25, 209.752, 213.97, 164398406
06/01/23, 202.59, 209.80, 199.37, 207.52, 148029906
05/31/23, 199.78, 203.95, 195.12, 203.93, 150711703
05/30/23, 200.10, 204.48, 197.53, 201.16, 128818703
05/26/23, 184.62, 198.60, 184.53, 193.17, 162061500
05/25/23, 186.54, 186.78, 180.58, 184.47, 96870719
05/24/23, 182.23, 184.22, 178.22, 182.90, 137605109
05/23/23, 186.20, 192.96, 185.26, 185.77, 156952094
05/22/23, 180.70, 189.32, 180.11, 188.87, 132001406
05/19/23, 177.17, 181.95, 176.31, 180.14, 136196703
05/18/23, 174.22, 177.06, 172.45, 176.89, 109520305
05/17/23, 168.41, 174.50, 167.185, 173.86, 125473602
05/16/23, 165.65, 169.5184, 164.35, 166.52, 98288789
05/15/23, 167.655, 169.76, 164.5499, 166.35, 105592492
05/12/23, 176.07, 177.38, 167.23, 167.98, 157849594
05/11/23, 168.70, 173.57, 166.79, 172.08, 103889906
05/10/23, 172.55, 174.43, 166.68, 168.54, 119840703
05/09/23, 168.95, 169.82, 166.56, 169.15, 88965039
05/08/23, 173.72, 173.80, 169.19, 171.79, 112249398
05/05/23, 163.97, 170.7899, 163.51, 170.06, 107607297
05/04/23, 162.71, 162.95, 159.65, 161.20, 95108484
05/03/23, 160.01, 165.00, 159.91, 160.61, 119728000
05/02/23, 161.88, 165.49, 158.93, 160.31, 128259695
05/01/23, 163.17, 163.28, 158.83, 161.83, 109015000
04/28/23, 160.90, 165.00, 157.32, 164.31, 122515797
04/27/23, 152.64, 160.48, 152.37, 160.19, 127015203
04/26/23, 160.29, 160.67, 153.14, 153.75, 153364094
04/25/23, 159.82, 163.47, 158.75, 160.67, 121999297
04/24/23, 164.65, 165.65, 158.61, 162.55, 140006594
04/21/23, 164.80, 166.00, 161.3208, 165.08, 123539000
04/20/23, 166.165, 169.70, 160.56, 162.99, 210970797
04/19/23, 179.10, 183.50, 177.65, 180.59, 125732703
04/18/23, 187.15, 187.69, 183.5775, 184.31, 92067023
04/17/23, 186.32, 189.69, 182.69, 187.04, 116662203
04/14/23, 183.95, 186.28, 182.01, 185.00, 96438656
04/13/23, 182.955, 186.50, 180.94, 185.90, 112933000
04/12/23, 190.74, 191.5846, 180.31, 180.54, 150256297
04/11/23, 186.69, 189.19, 185.6475, 186.79, 115770898
04/10/23, 179.94, 185.10, 176.11, 184.51, 142154594
04/06/23, 183.08, 186.39, 179.74, 185.06, 123857906
04/05/23, 190.515, 190.68, 183.76, 185.52, 133882500
04/04/23, 197.32, 198.7446, 190.32, 192.58, 126463797
04/03/23, 199.91, 202.6897, 192.20, 194.77, 169545906
03/31/23, 197.53, 207.79, 197.20, 207.46, 170222094
03/30/23, 195.58, 197.33, 194.42, 195.28, 110252203
03/29/23, 193.13, 195.29, 189.44, 193.88, 123660000
03/28/23, 192.00, 192.35, 185.43, 189.19, 98654641
03/27/23, 194.415, 197.39, 189.94, 191.81, 120851602
03/24/23, 191.65, 192.36, 187.15, 190.41, 116531602
03/23/23, 195.26, 199.31, 188.65, 192.22, 144193906
03/22/23, 199.30, 200.66, 190.95, 191.15, 150376406
03/21/23, 188.28, 198.00, 188.04, 197.58, 153391391
03/20/23, 178.08, 186.44, 176.35, 183.25, 129684398
03/17/23, 184.515, 186.2199, 177.33, 180.13, 133197109
03/16/23, 180.365, 185.81, 178.84, 184.13, 121374492
03/15/23, 180.80, 182.34, 176.03, 180.45, 145995594
03/14/23, 177.31, 183.80, 177.1401, 183.26, 143717906
03/13/23, 167.455, 177.35, 163.91, 174.48, 167790297
03/10/23, 175.13, 178.29, 168.44, 173.44, 191488891
03/09/23, 180.25, 185.18, 172.5124, 172.92, 170023812
03/08/23, 185.04, 186.50, 180.00, 182.00, 151897797
03/07/23, 191.38, 194.20, 186.10, 187.71, 148125797
03/06/23, 198.54, 198.60, 192.30, 193.81, 128100094
03/03/23, 194.795, 200.48, 192.88, 197.79, 154193297
03/02/23, 186.74, 193.7499, 186.01, 190.90, 181979203
03/01/23, 206.21, 207.20, 198.52, 202.77, 156852797
02/28/23, 210.59, 211.23, 203.75, 205.71, 153144891
02/27/23, 202.03, 209.42, 201.26, 207.63, 161028297
02/24/23, 196.325, 197.6695, 192.80, 196.88, 142228094
02/23/23, 203.91, 205.14, 196.33, 202.07, 146360000
02/22/23, 197.93, 201.99, 191.78, 200.86, 191828500
02/21/23, 204.99, 209.71, 197.22, 197.37, 180018594
02/17/23, 199.985, 208.44, 197.50, 208.31, 213738500
02/16/23, 210.78, 217.65, 201.84, 202.04, 229586500
02/15/23, 211.755, 214.66, 206.11, 214.24, 182108609
02/14/23, 191.94, 209.82, 189.44, 209.25, 216455703
02/13/23, 194.415, 196.30, 187.61, 194.64, 172475500
02/10/23, 202.225, 206.20, 192.89, 196.89, 204754094
02/09/23, 207.775, 214.00, 204.77, 207.32, 215431391
02/08/23, 196.10, 203.00, 194.31, 201.29, 180673594
02/07/23, 196.43, 197.50, 189.55, 196.81, 186010297
02/06/23, 193.01, 198.17, 189.92, 194.76, 186188094
02/03/23, 183.95, 199.00, 183.69, 189.98, 232662000
02/02/23, 187.325, 196.7501, 182.61, 188.27, 217448297
02/01/23, 173.89, 183.805, 169.93, 181.41, 213806297
01/31/23, 164.57, 174.30, 162.78, 173.22, 196813500
01/30/23, 178.05, 179.77, 166.50, 166.66, 230878797
01/27/23, 162.43, 180.68, 161.17, 177.90, 306590594
01/26/23, 159.965, 161.42, 154.76, 160.27, 234815109
01/25/23, 141.905, 146.41, 138.07, 144.43, 192734297
01/24/23, 143.00, 146.50, 141.10, 143.89, 158699109
01/23/23, 135.87, 145.3793, 134.27, 143.75, 203119203
01/20/23, 128.68, 133.51, 127.3466, 133.42, 138858094
01/19/23, 127.26, 129.99, 124.3082, 127.17, 170291906
01/18/23, 136.555, 136.68, 127.01, 128.78, 195680297
01/17/23, 125.695, 131.70, 125.02, 131.49, 186476984
01/13/23, 116.55, 122.63, 115.60, 122.40, 180714094
01/12/23, 122.56, 124.1311, 117.00, 123.56, 169400891
01/11/23, 122.09, 125.95, 120.51, 123.22, 183810797
01/10/23, 121.07, 122.76, 114.92, 118.85, 167642500
01/09/23, 118.96, 123.52, 117.11, 119.77, 190284000
01/06/23, 103.00, 114.39, 101.81, 113.06, 220911109
01/05/23, 110.51, 111.75, 107.1601, 110.34, 157986297
01/04/23, 109.11, 114.59, 107.52, 113.64, 180388984
01/03/23, 118.47, 118.80, 104.64, 108.10, 231402797
12/30/22, 119.95, 124.48, 119.75, 123.18, 157777297
12/29/22, 120.385, 123.57, 117.495, 121.82, 221923297
12/28/22, 110.35, 116.27, 108.24, 112.71, 221070500
12/27/22, 117.495, 119.67, 108.76, 109.10, 208643391
12/23/22, 126.37, 128.6173, 121.02, 123.15, 166989703
12/22/22, 136.00, 136.63, 122.26, 125.35, 210090297
12/21/22, 139.335, 141.26, 135.89, 137.57, 145417406
12/20/22, 146.05, 148.47, 137.66, 137.80, 159563297
12/19/22, 154.00, 155.25, 145.82, 149.87, 139390594
12/16/22, 159.635, 160.99, 150.04, 150.23, 139032188
12/15/22, 153.44, 160.9299, 153.28, 157.67, 122334492
12/14/22, 159.25, 161.62, 155.31, 156.80, 140682297
12/13/22, 174.87, 175.05, 156.91, 160.95, 175862703
12/12/22, 176.10, 177.37, 167.52, 167.82, 109794492
12/09/22, 173.84, 182.50, 173.36, 179.05, 104872305
12/08/22, 172.20, 175.20, 169.06, 173.44, 97624484
12/07/22, 175.03, 179.38, 172.218, 174.04, 84213281
12/06/22, 181.215, 183.65, 175.33, 179.82, 92150812
12/05/22, 189.44, 191.27, 180.55, 182.45, 93122672
12/02/22, 191.78, 196.25, 191.11, 194.86, 73645922
12/01/22, 197.08, 198.92, 191.80, 194.70, 80046211
11/30/22, 182.43, 194.76, 180.6301, 194.70, 109186398
11/29/22, 184.99, 186.38, 178.75, 180.83, 83357109
11/28/22, 179.96, 188.50, 179.00, 182.92, 93038148
11/25/22, 185.06, 185.20, 180.63, 182.86, 50672738
11/23/22, 173.57, 183.62, 172.50, 183.20, 109536703
11/22/22, 168.63, 170.92, 166.185, 169.91, 78452328
11/21/22, 175.85, 176.77, 167.54, 167.87, 92882711
11/18/22, 185.05, 185.19, 176.55, 180.19, 76048875
11/17/22, 183.96, 186.16, 180.90, 183.17, 64335969
11/16/22, 191.51, 192.57, 185.66, 186.92, 66567602
11/15/22, 195.88, 200.8237, 192.06, 194.42, 91293789
11/14/22, 192.77, 195.73, 186.34, 190.95, 92226648
11/11/22, 186.00, 196.52, 182.59, 195.97, 114403602
11/10/22, 189.90, 191.00, 180.03, 190.72, 132703000
11/09/22, 190.775, 195.89, 177.12, 177.59, 127062703
11/08/22, 194.02, 195.20, 186.75, 191.30, 128803398
11/07/22, 208.65, 208.90, 196.66, 197.08, 93916523
11/04/22, 222.60, 223.80, 203.08, 207.47, 98622211
11/03/22, 211.36, 221.20, 210.14, 215.31, 56538848
11/02/22, 226.04, 227.8699, 214.82, 214.98, 63070289
11/01/22, 234.05, 237.3951, 227.28, 227.82, 62688820
10/31/22, 226.19, 229.85, 221.94, 227.54, 61554340
10/28/22, 225.40, 228.86, 216.35, 228.52, 69152391
10/27/22, 229.77, 233.81, 222.85, 225.09, 61638820
10/26/22, 219.40, 230.60, 218.20, 224.64, 85327078
10/25/22, 210.10, 224.3498, 210.00, 222.415, 96507875
10/24/22, 205.82, 213.50, 198.5863, 211.25, 100446797
10/21/22, 206.415, 214.66, 203.80, 214.44, 75713750
10/20/22, 208.28, 215.55, 202.00, 207.28, 117798094
